TXNID,UserID,FSA,Order Time,Market,Type,Side,Size,Price,Subtotal,Fees,Status
2026,30,T7Z,2021-01-12 01:12:00.464152Z,LINK-CAD,limit,buy,12.00000000 / 12.00000000,18.24,221.4474069,0.33217111,filled
2027,245,v3b,2021-01-11 23:41:06.955727Z,BTC-CAD,limit,sell,0.50000000 / 0.50000000,44800,22426.48445,0,filled
2028,76,T2X,2021-01-11 22:49:23.215116Z,ADA-CAD,market,buy,1430.00000000 / 1430.00000000,0.34157,493.8177645,0.74072664,filled
2029,209,K8N,2021-01-11 20:36:45.935734Z,XRP-CAD,limit,buy,578.99999998 / 578.99999998,0.34468,203.0847369,0.3046271,filled
2030,156,L1T,2021-01-11 20:14:46.768255Z,ADA-CAD,market,buy,9000.00000000 / 9000.00000000,0.3134,2869.704199,4.30455629,filled
2031,242,T6E,2021-01-11 18:58:46.885292Z,BTC-CAD,market,buy,0.05900000 / 0.05900000,41420.146,2485.720638,3.72858095,filled
2032,224,V3L,2021-01-11 18:54:05.026520Z,HBAR-CAD,market,buy,20000.00000000 / 20000.00000000,0.05382263,1094.923224,1.64238483,filled
2033,165,M6S,2021-01-11 18:35:35.787282Z,DGB-CAD,limit,buy,30000.00000000 / 30000.00000000,0.03,915.19443,1.37279164,filled
2034,24,T3K,2021-01-11 18:25:20.435214Z,HBAR-CAD,limit,buy,40.00000000 / 40.00000000,0.05425103,2.20606829,0.0033091,filled
2035,24,T3K,2021-01-11 18:24:48.824137Z,HBAR-CAD,limit,buy,250.00000000 / 250.00000000,0.05425117,13.78694008,0.02068041,filled
2036,28,T3C,2021-01-11 18:24:47.714562Z,BTC-CAD,limit,buy,0.00050000 / 0.00050000,39000,19.74863372,0.02962295,filled
2037,24,T3K,2021-01-11 18:24:01.620676Z,ETH-CAD,limit,buy,0.61000000 / 0.61000000,1265.404,784.6542862,1.17698142,filled
2038,217,J7G,2021-01-11 17:23:32.962518Z,BTC-CAD,limit,sell,0.00052020 / 0.00052020,41265,21.31905939,0.03197858,filled
2039,177,L9A,2021-01-11 16:54:51.571873Z,LTC-CAD,limit,sell,5.00000000 / 5.00000000,152,754.789833,1.13218474,filled
2040,232,T0E,2021-01-11 16:24:08.666442Z,ETH-CAD,market,sell,0.40000000 / 0.40000000,1208.993,481.222496,0.72183374,filled
2041,232,T0E,2021-01-11 16:23:11.682094Z,BTC-CAD,market,sell,0.10000000 / 0.10000000,39410.975,3921.065524,5.88159828,filled
2042,170,L6B,2021-01-11 14:38:37.609998Z,BTC-CAD,market,buy,0.01200000 / 0.01200000,41861.754,512.7666363,0.76914995,filled
2043,56,V3E,2021-01-11 14:18:09.674250Z,BTC-CAD,market,buy,0.02500000 / 0.02500000,39822.872,1024.15395,1.53623092,filled
2044,119,V9B,2021-01-11 09:28:16.227845Z,HBAR-CAD,limit,buy,4750.00000000 / 4750.00000000,0.05,242.4724222,0.36370863,filled
2045,30,T7Z,2021-01-11 08:50:00.795226Z,LINK-CAD,limit,buy,46.25000000 / 46.25000000,18.78,882.658152,1.32398722,filled
2046,30,T7Z,2021-01-11 08:23:43.079860Z,LINK-CAD,limit,buy,26.00000000 / 26.00000000,18.69,492.0280221,0.73804203,filled
2047,30,T7Z,2021-01-11 08:20:29.096187Z,XRP-CAD,limit,buy,2800.00000000 / 2800.00000000,0.356,1013.965344,1.52094801,filled
2048,30,T7Z,2021-01-11 08:14:14.255543Z,LINK-CAD,limit,buy,33.60000000 / 33.60000000,18.48,630.1649452,0.94524741,filled
2049,56,V3E,2021-01-11 07:40:07.573256Z,ETH-CAD,market,buy,0.20000000 / 0.20000000,1356.991,275.862411,0.41379361,filled
2050,56,V3E,2021-01-11 07:38:57.791918Z,BTC-CAD,market,buy,0.04000000 / 0.04000000,43274.5,1759.455016,2.63918252,filled
2051,119,V9B,2021-01-11 07:10:38.945029Z,HBAR-CAD,market,buy,5000.00000000 / 5000.00000000,0.05049799,256.4248673,0.3846373,filled
2052,115,L0C,2021-01-11 07:07:34.439665Z,BTC-CAD,limit,buy,0.00234868 / 0.00234868,41663.096,99.36285986,0.14904428,filled
2053,145,L8W,2021-01-11 06:00:54.942638Z,USDT-CAD,market,sell,10.00000000 / 10.00000000,1.26643,12.5719059,0.01885785,filled
2054,145,L8W,2021-01-11 05:53:08.401354Z,USDT-CAD,market,buy,10.00000000 / 10.00000000,1.26705,12.8750139,0.01931252,filled
2055,28,T3C,2021-01-11 05:46:22.801873Z,BTC-CAD,limit,buy,0.04500000 / 0.04500000,41000,1884.208941,2.82631341,filled
2056,76,T2X,2021-01-11 04:45:09.837036Z,SC-CAD,market,buy,85000.00000000 / 85000.00000000,0.0058,501.41126,0.75211689,filled
2057,225,T2E,2021-01-11 04:20:45.263521Z,BTC-CAD,market,sell,0.00440000 / 0.00440000,45097.928,196.8534283,0.29528014,filled
2058,145,L8W,2021-01-11 04:05:02.782916Z,USDT-CAD,market,buy,1600.00000000 / 1600.00000000,1.27129,2065.304224,3.09795633,filled
2059,146,l7l,2021-01-11 03:57:02.782295Z,ETH-CAD,market,buy,0.01600000 / 0.01600000,1416.96,22.94945973,0,filled
2060,95,L9N,2021-01-11 03:32:22.530891Z,BTC-CAD,market,buy,0.00210000 / 0.00210000,44029.816,93.87447455,0.14081171,filled
2061,225,T2E,2021-01-11 00:17:59.538560Z,BTC-CAD,market,buy,0.00410000 / 0.00410000,47810.412,198.6494257,0.29797413,filled
2062,243,M4L,2021-01-10 20:45:35.103485Z,ETH-CAD,limit,buy,0.07700000 / 0.07700000,1240,97.4864752,0.14622971,filled
2063,243,M4L,2021-01-10 19:06:17.132939Z,BTC-CAD,limit,buy,0.00205877 / 0.00205877,48500,100.974201,0.1514613,filled
2064,243,M4L,2021-01-10 19:02:13.031226Z,BTC-CAD,limit,buy,0.00208195 / 0.00208195,47960,100.9741764,0.15146126,filled
2065,242,T6E,2021-01-10 17:54:17.612927Z,BTC-CAD,market,buy,0.00260000 / 0.00260000,48914.248,128.60848,0.19291272,filled
2066,146,l7l,2021-01-10 17:28:52.374404Z,ETH-CAD,limit,buy,0.51000000 / 0.51000000,1580,811.4441484,0,filled
2067,242,T6E,2021-01-10 16:56:31.194924Z,BTC-CAD,market,buy,0.05000000 / 0.05000000,49992.522,2526.660185,3.78999027,filled
2068,129,L0K,2021-01-10 13:45:24.004990Z,HBAR-CAD,limit,buy,3336.99699230 / 3336.99699230,0.05984436,201.9481222,0.30292218,filled
2069,33,V0A,2021-01-10 06:14:35.859037Z,BTC-CAD,market,sell,0.00373926 / 0.00373926,51745.354,191.0983263,0.28664748,filled
2070,173,L6M,2021-01-10 05:45:29.330585Z,BTC-CAD,market,buy,0.00020000 / 0.00020000,51533.716,10.38218808,0,filled
2071,94,J5R,2021-01-10 04:52:46.981905Z,DASH-BTC,limit,buy,11.00000000 / 11.00000000,0.00292,0.03197067,0.00004795,filled
2072,36,L7J,2021-01-10 03:32:39.596871Z,SC-CAD,limit,buy,4733.64028032 / 4733.64028032,0.00675,32.29782644,0.04844673,filled
2073,36,L7J,2021-01-10 03:29:57.762238Z,HBAR-CAD,limit,buy,14570.02822260 / 14570.02822260,0.06579,963.1556223,1.44473343,filled
2074,62,M6S,2021-01-10 03:08:43.431969Z,ADA-CAD,market,buy,1249.99999998 / 1249.99999998,0.42283,536.589045,0.80488356,filled
2075,62,M6S,2021-01-10 03:04:54.669675Z,ETH-CAD,market,buy,1.20000000 / 1.20000000,1695.488,2065.49249,3.09823873,filled
2076,229,N4S,2021-01-10 02:55:39.219286Z,VET-BTC,market,buy,6350.00000000 / 6350.00000000,0.00000073,0.00463549,0.00000695,filled
2077,229,N4S,2021-01-10 02:52:42.309229Z,BTC-CAD,market,buy,0.00465000 / 0.00465000,52195.76,246.3972687,0.3695959,filled
2078,215,V3K,2021-01-10 02:35:51.587314Z,ADA-CAD,limit,buy,410.00000000 / 410.00000000,0.423,176.0593767,0.26408906,filled
2079,76,T2X,2021-01-10 02:27:29.787374Z,DGB-CAD,market,buy,1300.00000000 / 1300.00000000,0.04051,53.4712386,0.08020685,filled
2080,76,T2X,2021-01-10 02:25:34.482984Z,SC-CAD,market,buy,75000.00000000 / 75000.00000000,0.00673,512.6955,0.76904325,filled
2081,76,T2X,2021-01-10 02:22:59.094355Z,ADA-CAD,market,buy,1177.00000000 / 1177.00000000,0.42448,507.2105868,0.76081588,filled
2082,76,T2X,2021-01-10 02:21:48.759852Z,ETH-CAD,market,buy,0.10000000 / 0.10000000,1695.522,172.1220043,0.258183,filled
2083,76,T2X,2021-01-10 02:20:44.205569Z,BTC-CAD,market,buy,0.03300000 / 0.03300000,52169.998,1747.76272,2.62164407,filled
2084,128,L6B,2021-01-10 01:39:52.917214Z,HBAR-CAD,market,buy,6000.00000000 / 6000.00000000,0.06551643,399.0701047,0.59860515,filled
2085,126,V3N,2021-01-10 00:56:54.112982Z,BTC-CAD,market,buy,0.01936000 / 0.01936000,51704.407,1016.203354,1.52430503,filled
2086,215,V3K,2021-01-10 00:36:11.950543Z,BCH-CAD,limit,buy,2.50000000 / 2.50000000,718,1822.264909,2.73339735,filled
2087,212,N2R,2021-01-10 00:18:23.137272Z,TRX-USDT,limit,buy,2170.67444316 / 2170.67444316,0.03495972,75.36523058,0.11304784,filled
2088,56,V3E,2021-01-09 22:34:18.202585Z,ETH-CAD,limit,buy,0.50000000 / 0.50000000,1639.592,832.2492541,1.24837388,filled
2089,56,V3E,2021-01-09 22:32:16.271376Z,BTC-CAD,limit,buy,0.06000000 / 0.06000000,51515.486,3135.554152,4.70333122,filled
2090,212,N2R,2021-01-09 22:12:20.289607Z,USDT-CAD,limit,buy,76.00000000 / 76.00000000,1.27367,98.26888171,0.14740331,filled
2091,202,L6M,2021-01-09 22:07:42.701195Z,ETH-CAD,market,sell,0.50000000 / 0.50000000,1647.727,816.9254987,0,filled
2092,146,l7l,2021-01-09 21:55:18.840750Z,ETH-CAD,market,sell,0.50000000 / 0.50000000,1644.211,815.1819355,0,filled
2093,173,L6M,2021-01-09 21:33:07.757512Z,XRP-CAD,market,sell,10.00000000 / 10.00000000,0.42421,4.2064722,0,filled
2094,62,M6S,2021-01-09 19:52:19.775263Z,ADA-CAD,market,buy,750.00000000 / 750.00000000,0.4292,326.7949857,0.49019247,filled
2095,28,T3C,2021-01-09 18:09:23.841393Z,BTC-CAD,limit,buy,0.04500000 / 0.04500000,49500,2252.571373,3.37885704,filled
2096,214,J3L,2021-01-09 17:20:25.645867Z,ADA-CAD,limit,buy,970.00000000 / 970.00000000,0.4065,400.2913647,0.60043704,filled
2097,245,v3b,2021-01-09 13:36:03.582224Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,49300,24649.9996,0,filled
2098,245,v3b,2021-01-09 13:27:25.127417Z,BTC-CAD,limit,buy,0.30000000 / 0.30000000,49500,14849.99963,0,filled
2099,245,v3b,2021-01-09 13:26:22.272197Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,45000,22499.99979,0,filled
2100,203,T2N,2021-01-09 13:22:25.660420Z,ADA-CAD,limit,buy,10000.00000000 / 10000.00000000,0.397,4014.61456,6.02192184,filled
2101,18,V2Z,2021-01-09 07:59:02.353062Z,HBAR-CAD,limit,buy,20000.00000000 / 20000.00000000,0.0645,1309.814626,1.96472193,filled
2102,18,V2Z,2021-01-09 07:55:20.743816Z,HBAR-CAD,market,buy,10000.00000000 / 10000.00000000,0.064095,650.9388965,0.97640834,filled
2103,18,V2Z,2021-01-09 07:50:47.907747Z,HBAR-CAD,market,buy,10000.00000000 / 10000.00000000,0.06427205,652.736964,0.97910544,filled
2104,94,J5R,2021-01-09 07:02:09.144348Z,BTC-CAD,limit,buy,0.13000000 / 0.13000000,49520,6537.9261,9.80688915,filled
2105,94,J5R,2021-01-09 06:57:35.138448Z,ETH-CAD,limit,buy,15.00000000 / 15.00000000,1507,22953.86649,34.4307997,filled
2106,94,J5R,2021-01-09 06:27:58.185379Z,ADA-CAD,limit,buy,11000.00000000 / 11000.00000000,0.378,4222.790616,6.33418592,filled
2107,94,J5R,2021-01-09 06:16:06.629500Z,ETH-CAD,limit,buy,4.00000000 / 4.00000000,1515.15,6155.045833,9.23256873,filled
2108,33,V0A,2021-01-09 05:16:45.071565Z,BTC-CAD,limit,buy,0.00373926 / 0.00373926,50701.444,192.540464,0.28881069,filled
2109,33,V0A,2021-01-09 04:37:44.828464Z,BTC-CAD,limit,sell,0.00373088 / 0.00373088,51446.987,188.9117121,0.28336756,filled
2110,100,V3C,2021-01-09 04:18:37.315336Z,BTC-CAD,ceiling,buy,0.00195134 / 0,0,99.94995187,0.05004811,filled
2111,33,V0A,2021-01-09 04:18:16.201368Z,BTC-CAD,limit,buy,0.00373088 / 0.00373088,50850,192.641874,0.28896281,filled
2112,126,V3N,2021-01-09 03:08:11.317941Z,BTC-CAD,market,sell,0.00060000 / 0.00060000,50689.966,29.93042057,0.04489563,filled
2113,126,V3N,2021-01-09 02:45:37.693204Z,BTC-CAD,ceiling,buy,0.00195347 / 0,0,99.94983714,0.05016285,filled
2114,154,T2S,2021-01-09 00:43:54.397929Z,XRP-CAD,market,sell,279.99999000 / 279.99999000,0.39739,109.5018708,0.1642528,filled
2115,76,T2X,2021-01-09 00:33:55.035250Z,ADA-CAD,market,buy,1150.00000000 / 1150.00000000,0.3941,460.2293652,0.69034404,filled
2116,202,L6M,2021-01-09 00:31:03.009269Z,BTC-CAD,market,sell,0.04000000 / 0.04000000,51899.925,2059.3302,0,filled
2117,154,T2S,2021-01-09 00:02:14.795466Z,HBAR-CAD,limit,sell,910.00000000 / 910.00000000,0.074,66.26933807,0.099404,filled
2118,76,T2X,2021-01-08 23:51:59.541177Z,ETH-CAD,market,buy,0.33000000 / 0.33000000,1548.895,519.138017,0.77870702,filled
2119,76,T2X,2021-01-08 23:51:11.140158Z,BTC-CAD,market,buy,0.01930000 / 0.01930000,51772.875,1014.788668,1.522183,filled
2120,131,M1E,2021-01-08 23:51:04.304219Z,HBAR-CAD,market,buy,123.00000000 / 123.00000000,0.07613217,9.51019356,0.01426529,filled
2121,131,M1E,2021-01-08 23:48:53.596661Z,HBAR-CAD,market,buy,19467.00000000 / 19467.00000000,0.07528295,1488.372545,2.23255881,filled
2122,224,V3L,2021-01-08 23:39:38.971563Z,HBAR-CAD,market,buy,10000.00000000 / 10000.00000000,0.07941326,806.5083375,1.2097625,filled
2123,173,L6M,2021-01-08 23:22:13.360105Z,LTC-CAD,market,buy,0.10000000 / 0.10000000,220.077,22.17748463,0,filled
2124,126,V3N,2021-01-08 22:42:05.784437Z,BTC-CAD,ceiling,buy,0.00190709 / 0,0,99.94972361,0.05027638,filled
2125,126,V3N,2021-01-08 22:32:56.613661Z,BTC-CAD,ceiling,buy,0.00191417 / 0,0,99.94988098,0.050119,filled
2126,239,J8H,2021-01-08 21:57:50.138857Z,BTC-CAD,market,buy,0.00970000 / 0.00970000,50820,500.2484,0.7503726,filled
2127,180,J0V,2021-01-08 19:23:38.455273Z,XRP-CAD,market,buy,11.00000000 / 11.00000000,0.39696,4.44017244,0.00666025,filled
2128,129,L0K,2021-01-08 19:19:47.786939Z,BTC-CAD,limit,buy,0.00204602 / 0.00204602,51242.311,106.5486443,0.15982296,filled
2129,147,T2W,2021-01-08 18:48:54.512863Z,HBAR-ETH,limit,buy,10000.00000000 / 10000.00000000,0.000048,0.47999999,0.00071999,filled
2130,28,T3C,2021-01-08 18:24:37.420919Z,BTC-CAD,limit,buy,0.05000000 / 0.05000000,49500,2512.591437,3.76888714,filled
2131,241,K0K,2021-01-08 18:13:03.579658Z,HBAR-CAD,limit,buy,3300.00000000 / 3300.00000000,0.074,248.1780403,0.37226706,filled
2132,129,L0K,2021-01-08 17:00:58.473787Z,HBAR-CAD,limit,buy,13246.42283917 / 13246.42283917,0.07161006,963.8483432,1.44577251,filled
2133,28,T3C,2021-01-08 15:39:07.719005Z,BTC-CAD,limit,buy,0.05000000 / 0.05000000,48000,2427.01296,3.64051944,filled
2134,146,l7l,2021-01-08 15:37:14.996976Z,ETH-CAD,market,buy,0.45000000 / 0.45000000,1516.017,688.059833,0,filled
2135,128,L6B,2021-01-08 15:21:11.298805Z,BTC-CAD,market,buy,0.02000000 / 0.02000000,51838.169,1053.244561,1.57986684,filled
2136,62,M6S,2021-01-08 14:50:00.242709Z,HBAR-CAD,market,buy,250.00000000 / 250.00000000,0.06931631,17.58819024,0.02638228,filled
2137,62,M6S,2021-01-08 14:22:30.588544Z,ETH-CAD,market,buy,1.23000000 / 1.23000000,1575.375,1961.805849,2.94270877,filled
2138,62,M6S,2021-01-08 14:19:56.102136Z,BTC-CAD,market,buy,0.01930000 / 0.01930000,51933.506,1015.489484,1.52323422,filled
2139,126,V3N,2021-01-08 11:28:10.350553Z,BTC-CAD,market,sell,0.00058000 / 0.00058000,51864.891,29.4642674,0.0441964,filled
2140,126,V3N,2021-01-08 11:27:29.591971Z,BTC-CAD,ceiling,buy,0.00057027 / 0,0,29.9849346,0.01506538,filled
2141,126,V3N,2021-01-08 11:26:06.305402Z,BTC-CAD,ceiling,buy,0.00057186 / 0,0,29.98480225,0.01519774,filled
2142,126,V3N,2021-01-08 11:19:41.016943Z,BTC-CAD,ceiling,buy,0.00056984 / 0,0,29.98495344,0.01504654,filled
2143,1,L0K,2021-01-08 11:06:14.513888Z,BTC-CAD,market,sell,0.00170000 / 0.00170000,51516.981,86.02444943,0.12903667,filled
2144,80,V0A,2021-01-08 03:54:30.941855Z,XRP-CAD,limit,buy,14000.00000000 / 14000.00000000,0.385,5463.33536,8.19500301,filled
2145,80,V0A,2021-01-08 02:54:01.101797Z,ETH-CAD,limit,sell,3.92671681 / 3.92671681,1387,5394.736697,8.09210504,filled
2146,80,V0A,2021-01-08 02:51:38.190511Z,XLM-ETH,limit,sell,15725.47365532 / 15725.47365532,0.00025,3.9313684,0.00589705,filled
2147,170,L6B,2021-01-08 02:38:08.126069Z,BTC-CAD,market,buy,0.01000000 / 0.01000000,47472.463,481.0454667,0.72156819,filled
2148,146,l7l,2021-01-08 02:36:30.734121Z,ETH-CAD,limit,buy,0.50000000 / 0.50000000,1420,714.1904154,0,filled
2149,146,l7l,2021-01-08 02:30:42.716382Z,BTC-CAD,market,sell,0.03000000 / 0.03000000,47801.891,1420.653494,0,filled
2150,126,V3N,2021-01-08 00:18:50.049532Z,BTC-CAD,ceiling,buy,0.00196641 / 0,0,99.94992618,0.0500738,filled
2151,81,M9C,2021-01-07 19:37:53.852921Z,ETH-CAD,limit,buy,0.63000000 / 0.63000000,1545,987.5772305,1.48136584,filled
2152,55,V2Y,2021-01-07 19:14:22.767805Z,XRP-CAD,market,buy,40.00000000 / 40.00000000,0.39577,16.1252448,0.02418786,filled
2153,55,V2Y,2021-01-07 19:13:39.707626Z,ETH-CAD,market,buy,0.68000000 / 0.68000000,1496.83,1033.4912,1.5502368,filled
2154,55,V2Y,2021-01-07 19:11:43.019128Z,XRP-CAD,market,buy,5000.00000000 / 5000.00000000,0.38689,1964.2,2.9463,filled
2155,78,L1V,2021-01-07 19:10:14.741246Z,BTC-CAD,limit,sell,0.02000000 / 0.02000000,48885,962.4390713,1.44365859,filled
2156,172,V5S,2021-01-07 19:07:37.881152Z,ETH-CAD,market,buy,0.01650000 / 0.01650000,1490.483,24.96715875,0.03745073,filled
2157,133,M3C,2021-01-07 19:03:54.419580Z,BTC-CAD,limit,buy,0.06000000 / 0.06000000,48735.554,2968.960926,4.45344136,filled
2158,172,V5S,2021-01-07 18:58:39.309999Z,ETH-CAD,limit,buy,1.00000000 / 1.00000000,1500,1522.822212,2.2842333,filled
2159,146,l7l,2021-01-07 18:56:00.689660Z,ETH-CAD,market,buy,0.02800000 / 0.02800000,1513.329,42.71394542,0,filled
2160,28,T3C,2021-01-07 18:55:03.020993Z,BTC-CAD,limit,buy,0.05000000 / 0.05000000,45000,2274.616272,3.41192439,filled
2161,242,T6E,2021-01-07 18:27:08.180417Z,BTC-CAD,market,buy,0.08600000 / 0.08600000,49217.798,4304.805569,6.45720835,filled
2162,202,L6M,2021-01-07 18:11:52.611516Z,BTC-CAD,market,buy,0.04000000 / 0.04000000,50359.45,2034.5456,0,filled
2163,132,V6R,2021-01-07 17:26:25.714471Z,XMR-ETH,market,buy,1.00000000 / 1.00000000,0.1164977,0.11649768,0.00017474,filled
2164,128,L6B,2021-01-07 17:12:34.377261Z,BTC-CAD,market,buy,0.02000000 / 0.02000000,49507.016,1008.249326,1.51237398,filled
2165,146,l7l,2021-01-07 14:50:22.299036Z,BTC-CAD,limit,buy,0.03000000 / 0.03000000,48505,1471.439403,0,filled
2166,78,L1V,2021-01-07 07:01:43.206515Z,DGB-CAD,limit,sell,20000.00000000 / 20000.00000000,0.0438,865.65384,1.29848076,filled
2167,230,T1C,2021-01-07 06:48:01.352644Z,ETH-CAD,limit,buy,0.78284547 / 0.78284547,1469,1159.337094,0,filled
2168,230,T1C,2021-01-07 06:46:09.113386Z,ADA-CAD,limit,buy,10000.00000000 / 10000.00000000,0.3869,3904.61,0,filled
2169,215,V3K,2021-01-07 06:31:36.957754Z,ADA-CAD,limit,buy,40.00000000 / 40.00000000,0.413,16.76997464,0.02515496,filled
2170,215,V3K,2021-01-07 05:36:54.042354Z,LTC-CAD,limit,buy,11.50000000 / 11.50000000,212.5,2480.728296,3.72109244,filled
2171,76,T2X,2021-01-07 04:48:33.301616Z,DGB-CAD,market,buy,1000.00000000 / 1000.00000000,0.03886,39.39138,0.05908707,filled
2172,76,T2X,2021-01-07 04:44:26.056387Z,BTC-CAD,market,buy,0.01700000 / 0.01700000,47378.463,817.561423,1.22634213,filled
2173,153,T2P,2021-01-07 03:54:42.480161Z,BTC-CAD,limit,buy,0.07000000 / 0.07000000,44445,3132.943928,0,filled
2174,198,K6A,2021-01-07 03:29:10.169966Z,XRP-CAD,market,buy,20.00000000 / 20.00000000,0.33484,6.7972275,0.01019584,filled
2175,76,T2X,2021-01-07 02:23:11.373647Z,ADA-CAD,limit,sell,2000.00000000 / 2000.00000000,0.4142,814.6674,1.2220011,filled
2176,94,J5R,2021-01-07 02:05:07.031255Z,ETH-CAD,limit,buy,1.90000000 / 1.90000000,1529,2948.17447,4.4222617,filled
2177,173,L6M,2021-01-07 01:17:30.149752Z,ZEN-CAD,market,buy,0.50000000 / 0.50000000,20.11459,10.12707305,0,filled
2178,173,L6M,2021-01-07 01:16:42.623652Z,XRP-CAD,market,buy,10.00000000 / 10.00000000,0.33424,3.3656855,0,filled
2179,10,M2N,2021-01-07 01:16:40.987529Z,ADA-CAD,limit,buy,33.00000000 / 33.00000000,0.433,14.49363346,0.02174045,filled
2180,173,L6M,2021-01-07 01:16:00.872392Z,LTC-CAD,market,buy,0.10000000 / 0.10000000,217.472,21.89790347,0,filled
2181,173,L6M,2021-01-07 01:05:52.773765Z,BTC-CAD,market,buy,0.00200000 / 0.00200000,47116.097,94.84876826,0,filled
2182,173,L6M,2021-01-07 01:04:55.159122Z,ADA-CAD,market,buy,25.00000000 / 25.00000000,0.43939,11.0567688,0,filled
2183,133,M3C,2021-01-07 00:17:05.768112Z,SC-ETH,limit,sell,599101.34797803 / 599101.34797803,0.000004,2.39640536,0.00359456,filled
2184,95,L9N,2021-01-06 23:51:57.848420Z,BTC-CAD,market,buy,0.00300000 / 0.00300000,46680.786,142.0295575,0.21304433,filled
2185,95,L9N,2021-01-06 23:38:38.777376Z,BTC-CAD,market,sell,0.00265000 / 0.00265000,46109.975,120.1107598,0.18016613,filled
2186,102,k0a,2021-01-06 23:26:38.766660Z,HBAR-CAD,limit,buy,151.40000000 / 151.40000000,0.04908474,7.53109386,0.01129664,filled
2187,102,k0a,2021-01-06 23:24:33.771518Z,XRP-CAD,limit,sell,24.23854200 / 24.23854200,0.31585,7.5240272,0.01128604,filled
2188,76,T2X,2021-01-06 22:59:24.254528Z,BTC-CAD,limit,buy,0.00915058 / 0.00915058,45730,424.7567768,0.63713516,filled
2189,28,T3C,2021-01-06 22:53:51.584642Z,BTC-CAD,limit,buy,0.05000000 / 0.05000000,45000,2286.184442,3.42927666,filled
2190,24,T3K,2021-01-06 21:24:16.580323Z,LINK-BTC,market,buy,18.00000000 / 18.00000000,0.0004554,0.0081972,0.00001229,filled
2191,24,T3K,2021-01-06 21:23:27.727531Z,XEM-BTC,market,sell,1230.00000000 / 1230.00000000,0.00000673,0.0082779,0.00001241,filled
2192,153,T2P,2021-01-06 21:17:19.966729Z,BTC-CAD,limit,buy,0.10000000 / 0.10000000,46200,4679.824255,7.01973638,filled
2193,146,l7l,2021-01-06 20:03:42.831913Z,ETH-CAD,limit,buy,0.50000000 / 0.50000000,1440,725.2124584,0,filled
2194,83,K1R,2021-01-06 19:38:46.503627Z,HBAR-CAD,limit,buy,4176.99999997 / 4176.99999997,0.04756941,201.6527653,0.30247914,filled
2195,132,V6R,2021-01-06 17:30:21.040096Z,ETH-CAD,market,buy,0.12000000 / 0.12000000,1516.73,184.2868449,0.27643026,filled
2196,132,V6R,2021-01-06 17:23:23.163097Z,DGB-CAD,market,sell,1240.00000000 / 1240.00000000,0.0374,45.54438656,0.06831657,filled
2197,132,V6R,2021-01-06 17:22:00.370773Z,XRP-CAD,market,sell,485.00000000 / 485.00000000,0.30528,145.4089589,0.21811343,filled
2198,146,l7l,2021-01-06 16:28:39.303853Z,ETH-CAD,market,sell,0.50000000 / 0.50000000,1490.546,738.6456564,0,filled
2199,202,L6M,2021-01-06 16:28:36.493107Z,ETH-CAD,limit,buy,1.00000000 / 1.00000000,1480,1490.016062,0,filled
2200,108,K2J,2021-01-06 16:20:05.870611Z,EOS-CAD,limit,buy,31.20000000 / 31.20000000,3.2,101.9303137,0.15289547,filled
2201,83,K1R,2021-01-06 16:03:28.607432Z,BTC-CAD,limit,buy,0.00452104 / 0.00452104,43757.021,200.6762527,0.30101437,filled
2202,202,L6M,2021-01-06 15:55:54.198657Z,ADA-CAD,market,buy,2000.00000000 / 2000.00000000,0.39148,788.7026525,0,filled
2203,202,L6M,2021-01-06 15:54:21.841164Z,ETH-CAD,market,sell,1.00000000 / 1.00000000,1448.598,1436.628,0,filled
2204,146,l7l,2021-01-06 15:17:00.831143Z,ADA-CAD,market,buy,131.00000000 / 131.00000000,0.37918,49.98656957,0,filled
2205,146,l7l,2021-01-06 13:33:53.781387Z,ADA-CAD,market,buy,350.00000000 / 350.00000000,0.38063,133.9677465,0,filled
2206,160,l3k,2021-01-06 13:26:17.161333Z,VET-BTC,limit,buy,28000.00000000 / 28000.00000000,0.00000091,0.02547999,0.00003821,filled
2207,245,v3b,2021-01-06 12:00:44.867537Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,41000,20499.99965,0,filled
2208,245,v3b,2021-01-06 11:59:57.471830Z,BTC-CAD,limit,sell,0.50000000 / 0.50000000,44000,21999.99951,0,filled
2209,203,T2N,2021-01-06 08:02:32.101485Z,LINK-CAD,market,buy,200.00000000 / 200.00000000,18.37907273,3727.543032,5.59131454,filled
